XNSE/MFSD366D50GR,SBI Funds Management Private Limited (MFSD366D50GR) Adjusted Stock Prices
XNSE/MFIPRU8442,ICICI Prudential Asset Management Company Ltd. (MFIPRU8442) Adjusted Stock Prices
XNSE/MFIPRU2256,ICICI Prudential Asset Management Company Ltd. (MFIPRU2256) Adjusted Stock Prices
XNSE/MFIPRU8456,ICICI Prudential Asset Management Company Ltd. (MFIPRU8456) Adjusted Stock Prices
XNSE/GEECEE,GeeCee Ventures Ltd (EQGEECEE) Adjusted Stock Prices
XNSE/MFHCPO36MJRG,HDFC Asset Management Company Ltd. (MFHCPO36MJRG) Adjusted Stock Prices
XNSE/MFH1175J29RG,HDFC Asset Management Company Ltd. (MFH1175J29RG) Adjusted Stock Prices
XNSE/MFDWSFMP47DG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP47DG) Adjusted Stock Prices
XNSE/SANCO,Sanco Industries Ltd (EQSANCO) Adjusted Stock Prices
XNSE/MFLTFXHGD,L&T Investment Management Limited (MFLTFXHGD) Adjusted Stock Prices
XNSE/MFSMCSRIIIRD,Sundaram Asset Management Company Limited (MFSMCSRIIIRD) Adjusted Stock Prices
XNSE/MFIPRU_8484,ICICI Prudential Asset Management Company Ltd. (MFIPRU-8484) Adjusted Stock Prices
XNSE/MFIPRU8470,ICICI Prudential Asset Management Company Ltd. (MFIPRU8470) Adjusted Stock Prices
XNSE/MFIDFCD1238,IDFC Asset Management Company Limited (MFIDFCD1238) Adjusted Stock Prices
XNSE/USHERAGRO,Usher Agro Ltd. (EQUSHERAGRO) Adjusted Stock Prices
XNSE/MFIPRU2288,ICICI Prudential Asset Management Company Ltd. (MFIPRU2288) Adjusted Stock Prices
XNSE/MFIPRU2262,ICICI Prudential Asset Management Company Ltd. (MFIPRU2262) Adjusted Stock Prices
XNSE/MFSMFFBRG,Sundaram Asset Management Company Limited (MFSMFFBRG) Adjusted Stock Prices
XNSE/MFIPRU8490,ICICI Prudential Asset Management Company Ltd. (MFIPRU8490) Adjusted Stock Prices
XNSE/MFBSLFTPKPDG,Birla Sun Life Asset Management Company Ltd (MFBSLFTPKPDG) Adjusted Stock Prices
XNSE/MFBSLCAP19RG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP19RG) Adjusted Stock Prices
XNSE/MFDWSFMP52DG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP52DG) Adjusted Stock Prices
XNSE/MFRD366D53DD,SBI Funds Management Private Limited (MFRD366D53DD) Adjusted Stock Prices
XNSE/MFSMCSRIVRG,Sundaram Asset Management Company Limited (MFSMCSRIVRG) Adjusted Stock Prices
XNSE/P2ZEEL,Zee Entertainment Enterprises Ltd (P2ZEEL) Adjusted Stock Prices
XNSE/VIJIFIN,Viji Finance Ltd. (EQVIJIFIN) Adjusted Stock Prices
XNSE/MFH390M29DG1,HDFC Asset Management Company Ltd. (MFH390M29DG1) Adjusted Stock Prices
XNSE/MFH390M29DD1,HDFC Asset Management Company Ltd. (MFH390M29DD1) Adjusted Stock Prices
XNSE/MFH390M29DQ1,HDFC Asset Management Company Ltd. (MFH390M29DQ1) Adjusted Stock Prices
XNSE/MFH390M29DF1,HDFC Asset Management Company Ltd. (MFH390M29DF1) Adjusted Stock Prices
XNSE/MFH390M29RD1,HDFC Asset Management Company Ltd. (MFH390M29RD1) Adjusted Stock Prices
XNSE/MFH390M29RG1,HDFC Asset Management Company Ltd. (MFH390M29RG1) Adjusted Stock Prices
XNSE/MFH390M29RF1,HDFC Asset Management Company Ltd. (MFH390M29RF1) Adjusted Stock Prices
XNSE/MFHRGESSRG2,HDFC Asset Management Company Ltd. (MFHRGESSRG2) Adjusted Stock Prices
XNSE/MFH390M29RQ1,HDFC Asset Management Company Ltd. (MFH390M29RQ1) Adjusted Stock Prices
XNSE/MFHRGESSDG2,HDFC Asset Management Company Ltd. (MFHRGESSDG2) Adjusted Stock Prices
XNSE/MFHRGESSDD2,HDFC Asset Management Company Ltd. (MFHRGESSDD2) Adjusted Stock Prices
XNSE/MFHRGESSRD2,HDFC Asset Management Company Ltd. (MFHRGESSRD2) Adjusted Stock Prices
XNSE/MFIDFC1280,IDFC Asset Management Company Limited (MFIDFC1280) Adjusted Stock Prices
XNSE/MFIDFC1281,IDFC Asset Management Company Limited (MFIDFC1281) Adjusted Stock Prices
XNSE/MFIDFC1283,IDFC Asset Management Company Limited (MFIDFC1283) Adjusted Stock Prices
XNSE/MFIDFCD1280,IDFC Asset Management Company Limited (MFIDFCD1280) Adjusted Stock Prices
XNSE/MFIDFC1282,IDFC Asset Management Company Limited (MFIDFC1282) Adjusted Stock Prices
XNSE/MFDWSFMP56DG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP56DG) Adjusted Stock Prices
XNSE/MFDWSFMP56QD,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP56QD) Adjusted Stock Prices
XNSE/MFDWSFMP56RA,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP56RA) Adjusted Stock Prices
XNSE/MFIPRU_2315,ICICI Prudential Asset Management Company Ltd. (MFIPRU-2315) Adjusted Stock Prices
XNSE/MFDWSFMP56RG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP56RG) Adjusted Stock Prices
XNSE/MFURGRXVIII2,UTI Asset Management Company Ltd (MFURGRXVIII2) Adjusted Stock Prices
XNSE/MFBSLFTPKUDG,Birla Sun Life Asset Management Company Ltd (MFBSLFTPKUDG) Adjusted Stock Prices
XNSE/MFIDFCD1296,IDFC Asset Management Company Limited (MFIDFCD1296) Adjusted Stock Prices
XNSE/MFH366M29DG1,HDFC Asset Management Company Ltd. (MFH366M29DG1) Adjusted Stock Prices
XNSE/MFIPRU2317,ICICI Prudential Asset Management Company Ltd. (MFIPRU2317) Adjusted Stock Prices
XNSE/MFBSLFEFS2RG,Birla Sun Life Asset Management Company Ltd (MFBSLFEFS2RG) Adjusted Stock Prices
XNSE/CPSEETF,Goldman Sachs Asset Management (India) Pvt. Ltd. (EQCPSEETF) Adjusted Stock Prices
XNSE/MFLTMFXTG,L&T Investment Management Limited (MFLTMFXTG) Adjusted Stock Prices
XNSE/MFJP35G,JP Morgan Asset Management India Pvt Ltd (MFJP35G) Adjusted Stock Prices
XNSE/MFIPRU8541,ICICI Prudential Asset Management Company Ltd. (MFIPRU8541) Adjusted Stock Prices
XNSE/MFH1095D29DD,HDFC Asset Management Company Ltd. (MFH1095D29DD) Adjusted Stock Prices
XNSE/GAYAPROJ,Gayatri Projects Ltd. (EQGAYAPROJ) Adjusted Stock Prices
XNSE/FIEMIND,Fiem Industries Ltd. (EQFIEMIND) Adjusted Stock Prices
XNSE/WONDERLA,Wonderla Holidays Ltd (EQWONDERLA) Adjusted Stock Prices
XNSE/RELCONS,Reliance Nippon Life Asset Management Ltd. (EQRELCONS) Adjusted Stock Prices
XNSE/JHS,JHS Svendgaard Laboratories Ltd. (EQJHS) Adjusted Stock Prices
XNSE/HANUNG,Hanung Toys & Textiles Ltd. (EQHANUNG) Adjusted Stock Prices
XNSE/ITFROGCELL,Frog Cellsat Ltd. (ITFROGCELL) Adjusted Stock Prices
XNSE/RELDIVOPP,Reliance Nippon Life Asset Management Ltd. (EQRELDIVOPP) Adjusted Stock Prices
XNSE/MFDWSFMP66RG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP66RG) Adjusted Stock Prices
XNSE/GLOBALVECT,Global Vectra Helicorp Ltd. (EQGLOBALVECT) Adjusted Stock Prices
XNSE/DCBBANK,DCB Bank Ltd. (EQDCBBANK) Adjusted Stock Prices
XNSE/MFDWSFMP64RG,DHFL Pramerica Asset Managers Private Limited (MFDWSFMP64RG) Adjusted Stock Prices
XNSE/MFLTEBFG,L&T Investment Management Limited (MFLTEBFG) Adjusted Stock Prices
XNSE/MFLTEBFGD,L&T Investment Management Limited (MFLTEBFGD) Adjusted Stock Prices
XNSE/MFLTEBFDD,L&T Investment Management Limited (MFLTEBFDD) Adjusted Stock Prices
XNSE/AFL,Accel Frontline Ltd. (EQAFL) Adjusted Stock Prices
XNSE/ADHUNIKIND,Adhunik Industries Ltd. (EQADHUNIKIND) Adjusted Stock Prices
XNSE/MFBSLFTPLLRG,Birla Sun Life Asset Management Company Ltd (MFBSLFTPLLRG) Adjusted Stock Prices
XNSE/MFRSDFSA27GR,SBI Funds Management Private Limited (MFRSDFSA27GR) Adjusted Stock Prices
XNSE/MFIPRU2397,ICICI Prudential Asset Management Company Ltd. (MFIPRU2397) Adjusted Stock Prices
XNSE/MFBSLCAP21RG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP21RG) Adjusted Stock Prices
XNSE/MFH37131JDG2,HDFC Asset Management Company Ltd. (MFH37131JDG2) Adjusted Stock Prices
XNSE/MAKE,Marico Kaya Enterprises Ltd (EQMAKE) Adjusted Stock Prices
XNSE/MFSDAFIIIGR,SBI Funds Management Private Limited (MFSDAFIIIGR) Adjusted Stock Prices
XNSE/MFDWSFMP71RG,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP71RG) Adjusted Stock Prices
XNSE/SOLEMS,Solectron EMS India Ltd. (EQSOLEMS) Adjusted Stock Prices
XNSE/WELENTRP,Welspun Enterprises Ltd (EQWELENTRP) Adjusted Stock Prices
XNSE/ITBDR,BDR Buildcon Ltd (ITBDR) Adjusted Stock Prices
XNSE/SKIPPER,Skipper Ltd (EQSKIPPER) Adjusted Stock Prices
XNSE/GULFOILLUB,Gulf Oil Lubricants India Ltd (EQGULFOILLUB) Adjusted Stock Prices
XNSE/MFUTCPOSRGR1,UTI Asset Management Company Ltd (MFUTCPOSRGR1) Adjusted Stock Prices
XNSE/MF549,Sundaram Asset Management Company Limited (MF549) Adjusted Stock Prices
XNSE/SNOWMAN,Snowman Logistics Ltd. (EQSNOWMAN) Adjusted Stock Prices
XNSE/MFBSLCAP22DG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP22DG) Adjusted Stock Prices
XNSE/MFBSLCAP22RG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP22RG) Adjusted Stock Prices
XNSE/MFSMCSRVRG,Sundaram Asset Management Company Limited (MFSMCSRVRG) Adjusted Stock Prices
XNSE/MFUTRGRXIX20,UTI Asset Management Company Ltd (MFUTRGRXIX20) Adjusted Stock Prices
XNSE/MFSMCSRVRD,Sundaram Asset Management Company Limited (MFSMCSRVRD) Adjusted Stock Prices
XNSE/MFUTIFEFRDP1,UTI Asset Management Company Ltd (MFUTIFEFRDP1) Adjusted Stock Prices
XNSE/MFUTIFEFRGR1,UTI Asset Management Company Ltd (MFUTIFEFRGR1) Adjusted Stock Prices
XNSE/MFUTIFEFDGR1,UTI Asset Management Company Ltd (MFUTIFEFDGR1) Adjusted Stock Prices
XNSE/MFBSLFTPLVDG,Birla Sun Life Asset Management Company Ltd (MFBSLFTPLVDG) Adjusted Stock Prices
XNSE/SHEMAROO,Shemaroo Entertainment Ltd. (EQSHEMAROO) Adjusted Stock Prices
XNSE/SHARDACROP,Sharda Cropchem Ltd. (EQSHARDACROP) Adjusted Stock Prices
XNSE/MFBSLCAP23RG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP23RG) Adjusted Stock Prices
XNSE/MFBSLCAP23DG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP23DG) Adjusted Stock Prices
XNSE/MFUTCPOSRGR2,UTI Asset Management Company Ltd (MFUTCPOSRGR2) Adjusted Stock Prices
XNSE/MFSMCSRVIRD,Sundaram Asset Management Company Limited (MFSMCSRVIRD) Adjusted Stock Prices
XNSE/ITMRO,M.R. Organisation Ltd (ITMRO) Adjusted Stock Prices
XNSE/MFSMCSRVIRG,Sundaram Asset Management Company Limited (MFSMCSRVIRG) Adjusted Stock Prices
XNSE/MFSMCSRVIDD,Sundaram Asset Management Company Limited (MFSMCSRVIDD) Adjusted Stock Prices
XNSE/SMMOMAI,Momai Apparels Ltd (SMMOMAI) Adjusted Stock Prices
XNSE/PDSMFL,PDS Multinational Fashions Ltd (EQPDSMFL) Adjusted Stock Prices
XNSE/NAUKRI,Info Edge (India) Ltd. (EQNAUKRI) Adjusted Stock Prices
XNSE/MFMC6RG,Sundaram Asset Management Company Limited (MFMC6RG) Adjusted Stock Prices
XNSE/MFMC6DG,Sundaram Asset Management Company Limited (MFMC6DG) Adjusted Stock Prices
XNSE/MFMC6RD,Sundaram Asset Management Company Limited (MFMC6RD) Adjusted Stock Prices
XNSE/MFMC6DD,Sundaram Asset Management Company Limited (MFMC6DD) Adjusted Stock Prices
XNSE/TORNTPOWER,Torrent Power Ltd. (EQTORNTPOWER) Adjusted Stock Prices
XNSE/LITL,Lanco Infratech Ltd. (EQLITL) Adjusted Stock Prices
XNSE/PINCON,Pincon Spirit Ltd (EQPINCON) Adjusted Stock Prices
XNSE/IT3RDROCK,3rd Rock Multimedia Ltd. (IT3RDROCK) Adjusted Stock Prices
XNSE/MFSC2RD,Sundaram Asset Management Company Limited (MFSC2RD) Adjusted Stock Prices
XNSE/MFSC2DD,Sundaram Asset Management Company Limited (MFSC2DD) Adjusted Stock Prices
XNSE/MFBSLCAP25DG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP25DG) Adjusted Stock Prices
XNSE/MFBSLCAP25RG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP25RG) Adjusted Stock Prices
XNSE/ZEEMEDIA,Zee Media Corporation Ltd (EQZEEMEDIA) Adjusted Stock Prices
XNSE/MFH1111N32RF,HDFC Asset Management Company Ltd. (MFH1111N32RF) Adjusted Stock Prices
XNSE/KOTAKBKETF,Kotak Mahindra Asset Management Company Ltd (EQKOTAKBKETF) Adjusted Stock Prices
XNSE/INTELLECT,Intellect Design Arena Ltd (EQINTELLECT) Adjusted Stock Prices
XNSE/MFWB1DG,Sundaram Asset Management Company Limited (MFWB1DG) Adjusted Stock Prices
XNSE/MFWB2DG,Sundaram Asset Management Company Limited (MFWB2DG) Adjusted Stock Prices
XNSE/MONTECARLO,Monte Carlo Fashions Ltd. (EQMONTECARLO) Adjusted Stock Prices
XNSE/MFDWSMIDRD,Deutsche Investments India Pvt Ltd (MFDWSMIDRD) Adjusted Stock Prices
XNSE/PARSVNATH,Parsvnath Developers Ltd. (EQPARSVNATH) Adjusted Stock Prices
XNSE/MFWB3RG,Sundaram Asset Management Company Limited (MFWB3RG) Adjusted Stock Prices
XNSE/MFWB3RD,Sundaram Asset Management Company Limited (MFWB3RD) Adjusted Stock Prices
XNSE/MFWB3DG,Sundaram Asset Management Company Limited (MFWB3DG) Adjusted Stock Prices
XNSE/LICNETFGSC,LIC NOMURA Mutual Fund Asset Management Company Limited (EQLICNETFGSC) Adjusted Stock Prices
XNSE/MFUTIFEFRDP2,UTI Asset Management Company Ltd (MFUTIFEFRDP2) Adjusted Stock Prices
XNSE/MFUTIFEFRGR2,UTI Asset Management Company Ltd (MFUTIFEFRGR2) Adjusted Stock Prices
XNSE/MFIPRU2580,ICICI Prudential Asset Management Company Ltd. (MFIPRU2580) Adjusted Stock Prices
XNSE/MFVF1RG,Sundaram Asset Management Company Limited (MFVF1RG) Adjusted Stock Prices
XNSE/MFVF1RD,Sundaram Asset Management Company Limited (MFVF1RD) Adjusted Stock Prices
XNSE/MFBSLELFS5RG,Aditya Birla Sun Life AMC Ltd. (MFBSLELFS5RG) Adjusted Stock Prices
XNSE/SMHECPROJECT,HEC Infra Projects Ltd (SMHECPROJECT) Adjusted Stock Prices
XNSE/DTIL,Dhunseri Tea & Industries Ltd (EQDTIL) Adjusted Stock Prices
XNSE/APOLSINHOT,Apollo Sindoori Hotels Ltd. (EQAPOLSINHOT) Adjusted Stock Prices
XNSE/MAANALU,Maan Aluminium Ltd (EQMAANALU) Adjusted Stock Prices
XNSE/GENUSPAPER,Genus Paper & Boards Ltd. (EQGENUSPAPER) Adjusted Stock Prices
XNSE/W1SAKUMA,Sakuma Exports Ltd. (W1SAKUMA) Adjusted Stock Prices
XNSE/P1SAKUMA,Sakuma Exports Ltd. (P1SAKUMA) Adjusted Stock Prices
XNSE/ORTEL,Ortel Communications Ltd. (EQORTEL) Adjusted Stock Prices
XNSE/GREENLAM,Greenlam Industries Ltd. (EQGREENLAM) Adjusted Stock Prices
XNSE/MFHFEFRG,HDFC Asset Management Company Ltd. (MFHFEFRG) Adjusted Stock Prices
XNSE/MFIPRU2605,ICICI Prudential Asset Management Company Ltd. (MFIPRU2605) Adjusted Stock Prices
XNSE/ADLABS,Adlabs Entertainment Limited (EQADLABS) Adjusted Stock Prices
XNSE/SMSIIL,Supreme (India) Impex Ltd. (SMSIIL) Adjusted Stock Prices
XNSE/JMA,Jullundur Motor Agency (Delhi) Ltd. (EQJMA) Adjusted Stock Prices
XNSE/BLUEBIRD,Blue Bird (India) Ltd. (EQBLUEBIRD) Adjusted Stock Prices
XNSE/INOXWIND,Inox Wind Ltd (EQINOXWIND) Adjusted Stock Prices
XNSE/SETFNIFBK,SBI Funds Management Private Limited (EQSETFNIFBK) Adjusted Stock Prices
XNSE/MANAKALUCO,Manaksia Aluminium Co. Ltd. (EQMANAKALUCO) Adjusted Stock Prices
XNSE/SETFNN50,SBI Funds Management Private Limited (EQSETFNN50) Adjusted Stock Prices
XNSE/MANAKSTEEL,Manaksia Steels Ltd. (EQMANAKSTEEL) Adjusted Stock Prices
XNSE/MANAKCOAT,Manaksia Coated Metals & Industries Ltd. (EQMANAKCOAT) Adjusted Stock Prices
XNSE/ITINFOBEANS,InfoBeans Technologies Ltd (ITINFOBEANS) Adjusted Stock Prices
XNSE/BKMINDST,BKM Industries Ltd. (EQBKMINDST) Adjusted Stock Prices
XNSE/MFH1128D33RQ,HDFC Asset Management Company Ltd. (MFH1128D33RQ) Adjusted Stock Prices
XNSE/MFBSLCAP26RG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP26RG) Adjusted Stock Prices
XNSE/MFBSLCAP26DG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP26DG) Adjusted Stock Prices
XNSE/MFSC3RG,Sundaram Asset Management Company Limited (MFSC3RG) Adjusted Stock Prices
XNSE/MFSC3DD,Sundaram Asset Management Company Limited (MFSC3DD) Adjusted Stock Prices
XNSE/VRLLOG,VRL Logistics Ltd (EQVRLLOG) Adjusted Stock Prices
XNSE/MFSDAFVIIIGR,SBI Funds Management Private Limited (MFSDAFVIIIGR) Adjusted Stock Prices
XNSE/SMARTLINK,Smartlink Network Systems Limited (EQSMARTLINK) Adjusted Stock Prices
XNSE/MEP,MEP Infrastructure Developers Ltd. (EQMEP) Adjusted Stock Prices
XNSE/PNCINFRA,PNC Infratech Ltd. (EQPNCINFRA) Adjusted Stock Prices
XNSE/ITELITE,Elite Conductors Ltd. (ITELITE) Adjusted Stock Prices
XNSE/MFHFEFBRG,HDFC Asset Management Company Ltd. (MFHFEFBRG) Adjusted Stock Prices
XNSE/UFO,UFO Moviez India Ltd. (EQUFO) Adjusted Stock Prices
XNSE/NIFTYEES,Edelweiss Asset Management Ltd. (EQNIFTYEES) Adjusted Stock Prices
XNSE/MFIPRU2660,ICICI Prudential Asset Management Company Ltd. (MFIPRU2660) Adjusted Stock Prices
XNSE/ITMMNL,MIG Media Neurons Ltd (ITMMNL) Adjusted Stock Prices
XNSE/GODREJCP,Godrej Consumer Products Ltd (EQGODREJCP) Adjusted Stock Prices
XNSE/DAAWAT,LT Foods Ltd. (EQDAAWAT) Adjusted Stock Prices
XNSE/MANPASAND,Manpasand Beverages Ltd (EQMANPASAND) Adjusted Stock Prices
XNSE/ITKAWIRES,K A Wires Ltd. (ITKAWIRES) Adjusted Stock Prices
XNSE/RELNV20,Reliance Nippon Life Asset Management Ltd. (EQRELNV20) Adjusted Stock Prices
XNSE/SOBHA,Sobha Ltd. (EQSOBHA) Adjusted Stock Prices
XNSE/ITGIRRESORTS,GIR Natureview Resorts Ltd. (ITGIRRESORTS) Adjusted Stock Prices
XNSE/MF1IADD,DHFL Pramerica Asset Managers Private Limited (MF1IADD) Adjusted Stock Prices
XNSE/RUCHIRA,Ruchira Papers Ltd. (EQRUCHIRA) Adjusted Stock Prices
XNSE/BALKRISHNA,Balkrishna Paper Mills Ltd. (EQBALKRISHNA) Adjusted Stock Prices
XNSE/MFIPRU2695,ICICI Prudential Asset Management Company Ltd. (MFIPRU2695) Adjusted Stock Prices
XNSE/SHYAMCENT,Shyam Century Ferrous Ltd. (EQSHYAMCENT) Adjusted Stock Prices
XNSE/SETFNIF50,SBI Funds Management Private Limited (EQSETFNIF50) Adjusted Stock Prices
XNSE/ADANITRANS,Adani Transmission Ltd (EQADANITRANS) Adjusted Stock Prices
XNSE/POWERMECH,Power Mech Projects Ltd. (EQPOWERMECH) Adjusted Stock Prices
XNSE/MFIPRU2691,ICICI Prudential Asset Management Company Ltd. (MFIPRU2691) Adjusted Stock Prices
XNSE/SYNGENE,Syngene International Ltd. (EQSYNGENE) Adjusted Stock Prices
XNSE/ITMOHINI,Mohini Fibers Ltd. (ITMOHINI) Adjusted Stock Prices
XNSE/SMEMKAYTOOLS,Emkay Taps & Cutting Tools Ltd. (SMEMKAYTOOLS) Adjusted Stock Prices
XNSE/MAJESCO,Majesco Ltd (EQMAJESCO) Adjusted Stock Prices
XNSE/KAYA,Kaya Ltd. (EQKAYA) Adjusted Stock Prices
XNSE/RAMASTEEL,Rama Steel Tubes Ltd (EQRAMASTEEL) Adjusted Stock Prices
XNSE/NAVKARCORP,Navkar Corporation Ltd. (EQNAVKARCORP) Adjusted Stock Prices
XNSE/SMHUSYSLTD,Husys Consulting Ltd. (SMHUSYSLTD) Adjusted Stock Prices
XNSE/PENPEBS,Pennar Engineered Building Systems Ltd. (EQPENPEBS) Adjusted Stock Prices
XNSE/SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd (EQSHREEPUSHK) Adjusted Stock Prices
XNSE/PRABHAT,Prabhat Dairy Ltd. (EQPRABHAT) Adjusted Stock Prices
XNSE/ARVSMART,Arvind SmartSpaces Ltd. (EQARVSMART) Adjusted Stock Prices
XNSE/SATIN,Satin Creditcare Network Ltd (EQSATIN) Adjusted Stock Prices
XNSE/SADBHIN,Sadbhav Infrastructure Project Limited (EQSADBHIN) Adjusted Stock Prices
XNSE/UTINIFTETF,UTI Asset Management Company Ltd (EQUTINIFTETF) Adjusted Stock Prices
XNSE/UTISENSETF,UTI Asset Management Company Ltd (EQUTISENSETF) Adjusted Stock Prices
XNSE/ESSDEE,Ess Dee Aluminium Ltd. (EQESSDEE) Adjusted Stock Prices
XNSE/GUJGASLTD,Gujarat Gas Ltd (EQGUJGASLTD) Adjusted Stock Prices
XNSE/SMSHAIVAL,Shaival Reality Ltd. (SMSHAIVAL) Adjusted Stock Prices
XNSE/PNEUMATIC,Pneumatic Holdings Ltd. (EQPNEUMATIC) Adjusted Stock Prices
XNSE/SMAHIMSA,Ahimsa Industries Ltd. (SMAHIMSA) Adjusted Stock Prices
XNSE/W2HDFC,Housing Development Finance Corporation Ltd. (W2HDFC) Adjusted Stock Prices
XNSE/COFFEEDAY,Coffee Day Enterprises Ltd (EQCOFFEEDAY) Adjusted Stock Prices
XNSE/XLENERGY,XL Energy Ltd. (EQXLENERGY) Adjusted Stock Prices
XNSE/SHK,S H Kelkar & Co. Ltd. (EQSHK) Adjusted Stock Prices
XNSE/INDIGO,InterGlobe Aviation Ltd. (EQINDIGO) Adjusted Stock Prices
XNSE/MFMC8DD,Sundaram Asset Management Company Limited (MFMC8DD) Adjusted Stock Prices
XNSE/MFMC8DG,Sundaram Asset Management Company Limited (MFMC8DG) Adjusted Stock Prices
XNSE/SMPERFECT,Perfect Infraengineers Ltd. (SMPERFECT) Adjusted Stock Prices
XNSE/MFSEOFIVGR,SBI Funds Management Private Limited (MFSEOFIVGR) Adjusted Stock Prices
XNSE/IDFCBANK,IDFC Bank Ltd (EQIDFCBANK) Adjusted Stock Prices
XNSE/NCOPPER,Nissan Copper Ltd. (EQNCOPPER) Adjusted Stock Prices
XNSE/MFMC9RG,Sundaram Asset Management Company Limited (MFMC9RG) Adjusted Stock Prices
XNSE/MFMC9RD,Sundaram Asset Management Company Limited (MFMC9RD) Adjusted Stock Prices
XNSE/MFMC9DG,Sundaram Asset Management Company Limited (MFMC9DG) Adjusted Stock Prices
XNSE/MFMC9DD,Sundaram Asset Management Company Limited (MFMC9DD) Adjusted Stock Prices
XNSE/BALAXI,Balaxi Ventures Ltd. (EQBALAXI) Adjusted Stock Prices
XNSE/LUXIND,Lux Industries Ltd. (EQLUXIND) Adjusted Stock Prices
XNSE/LICNETFN50,LIC NOMURA Mutual Fund Asset Management Company Limited (EQLICNETFN50) Adjusted Stock Prices
XNSE/LICNETFSEN,LIC NOMURA Mutual Fund Asset Management Company Limited (EQLICNETFSEN) Adjusted Stock Prices
XNSE/KOTAKNV20,Kotak Mahindra Asset Management Company Ltd (EQKOTAKNV20) Adjusted Stock Prices
XNSE/HDFCNIFETF,HDFC Asset Management Company Ltd. (EQHDFCNIFETF) Adjusted Stock Prices
XNSE/HDFCSENETF,HDFC Asset Management Company Ltd. (EQHDFCSENETF) Adjusted Stock Prices
XNSE/MFBSLCAP29RG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP29RG) Adjusted Stock Prices
XNSE/MFBSLCAP29DG,Aditya Birla Sun Life AMC Ltd. (MFBSLCAP29DG) Adjusted Stock Prices
XNSE/MFCRMFCP6RG,Canara Robeco Asset Management Company Ltd (MFCRMFCP6RG) Adjusted Stock Prices
XNSE/MFHBRG,Sundaram Asset Management Company Limited (MFHBRG) Adjusted Stock Prices
XNSE/EBANK,Edelweiss Asset Management Ltd. (EQEBANK) Adjusted Stock Prices
XNSE/MFMCXRG,Sundaram Asset Management Company Limited (MFMCXRG) Adjusted Stock Prices
XNSE/SMFOURTHDIM,Fourth Dimension Solutions Ltd. (SMFOURTHDIM) Adjusted Stock Prices
XNSE/ALKEM,Alkem Laboratories Limited (EQALKEM) Adjusted Stock Prices
XNSE/LALPATHLAB,Dr. Lal PathLabs Ltd. (EQLALPATHLAB) Adjusted Stock Prices
XNSE/NH,Narayana Hrudayalaya Ltd (EQNH) Adjusted Stock Prices
XNSE/TANLA,Tanla Solutions Ltd. (EQTANLA) Adjusted Stock Prices
XNSE/PRECAM,Precision Camshafts Ltd. (EQPRECAM) Adjusted Stock Prices
XNSE/JSLHISAR,Jindal Stainless (Hisar) Ltd (EQJSLHISAR) Adjusted Stock Prices
XNSE/TEAMLEASE,TeamLease Services Ltd (EQTEAMLEASE) Adjusted Stock Prices
XNSE/PSTL,Pyramid Saimira Theatre Ltd. (EQPSTL) Adjusted Stock Prices
XNSE/QUICKHEAL,Quick Heal Technologies Ltd (EQQUICKHEAL) Adjusted Stock Prices
XNSE/CAIRN,Cairn India Ltd. (EQCAIRN) Adjusted Stock Prices
XNSE/SMHITECH,Hi-Tech Pipes Ltd. (SMHITECH) Adjusted Stock Prices
XNSE/KIOCL,KIOCL Ltd. (EQKIOCL) Adjusted Stock Prices
XNSE/SMWEALTH,Wealth First Portfolio Managers Ltd. (SMWEALTH) Adjusted Stock Prices
XNSE/BLS,BLS International Services Ltd (EQBLS) Adjusted Stock Prices
XNSE/MFIPRU8976,ICICI Prudential Asset Management Company Ltd. (MFIPRU8976) Adjusted Stock Prices
XNSE/GOKULAGRO,Gokul Agro Resources Ltd. (EQGOKULAGRO) Adjusted Stock Prices
XNSE/SIMBHALS,Simbhaoli Sugars Ltd. (EQSIMBHALS) Adjusted Stock Prices
XNSE/HCG,HealthCare Global Enterprises Ltd (EQHCG) Adjusted Stock Prices
XNSE/MFHYODY,Sundaram Asset Management Company Limited (MFHYODY) Adjusted Stock Prices
XNSE/MFHYORG,Sundaram Asset Management Company Limited (MFHYORG) Adjusted Stock Prices
